num;Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;GBH;GBD;GBA;IWH;IWD;IWA;LBH;LBD;LBA;SBH;SBD;SBA;WHH;WHD;WHA;SJH;SJD;SJA;VCH;VCD;VCA;BSH;BSD;BSA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA
1;E0;24.10.2009;Hull;Portsmouth;0;0;D;0;0;D;7;8;3;2;16;23;6;6;2;1;0;0;02.Haz;03.Þub;02.Aðu;02.May;Mar.25;02.Tem;02.Nis;Mar.25;02.Aðu;02.Nis;03.Þub;Þub.85;Þub.38;03.Nis;Þub.88;02.Mar;03.Þub;02.Aðu;02.May;03.Mar;02.Aðu;02.May;03.Þub;Þub.88;02.May;Mar.25;02.Tem;02.May;03.Þub;Þub.88;35;Þub.67;02.May;03.Nis;Mar.23;02.Eyl;02.Aðu;33;02.Ara;Oca.98;Oca.86;Oca.77;21;0;01.Eyl;01.Aðu;02.Aðu;2
1;E0;24.10.2009;Tottenham;Stoke;0;1;A;0;0;D;22;8;12;2;8;18;7;1;0;3;0;0;Oca.44;Nis.33;07.May;Oca.45;Mar.85;Tem.75;Oca.45;4;07.May;Oca.45;4;7;Oca.44;4;8;01.Nis;4;07.May;Oca.44;4;8;Oca.44;04.Oca;8;Oca.44;Mar.75;7;Oca.44;Nis.33;7;35;Oca.46;Oca.43;Nis.56;Nis.16;08.Aðu;Tem.67;33;Oca.68;Oca.62;02.Mar;02.Þub;20;0;Oca.13;01.Ara;06.Oca;May.54
1;E0;24.10.2009;Wolves;Aston Villa;1;1;D;0;0;D;8;12;4;8;10;16;8;3;1;2;0;0;03.May;03.Þub;02.Þub;03.Haz;03.Nis;02.Oca;Mar.25;03.Mar;Þub.15;03.Nis;Mar.25;02.Oca;03.May;03.Mar;02.Oca;03.Nis;Mar.25;2;03.Nis;03.Mar;Þub.15;03.Nis;03.Nis;02.Oca;03.Nis;03.Þub;02.Oca;03.Nis;Mar.25;Þub.15;35;03.Haz;Mar.42;Mar.46;Mar.29;Þub.25;02.Ara;33;02.Aðu;Oca.99;Oca.86;Oca.76;22;0;Þub.49;02.Nis;Oca.61;Oca.54
1;E0;25.10.2009;Bolton;Everton;3;2;H;2;1;H;12;17;8;12;14;15;4;4;3;1;0;0;Þub.63;Mar.25;Þub.75;02.Aðu;03.Mar;Þub.55;Þub.75;03.Þub;02.May;02.Haz;03.Þub;02.Haz;02.Aðu;03.Mar;02.May;02.Tem;03.Þub;02.Nis;02.Aðu;03.Mar;02.May;02.Tem;Mar.25;02.Haz;02.May;03.Þub;02.May;02.Haz;Mar.25;02.Tem;35;Þub.75;Þub.61;Mar.34;Mar.23;Þub.89;Þub.66;32;Þub.15;02.Oca;01.Aðu;Oca.74;21;0;Oca.91;Oca.84;02.Eyl;Oca.94
1;E0;25.10.2009;Liverpool;Man United;2;0;H;0;0;D;11;7;6;5;20;11;5;1;2;3;1;1;3;Mar.25;02.Nis;Þub.85;03.Mar;Þub.55;Þub.75;03.Þub;02.May;02.Tem;03.Þub;02.May;02.Aðu;03.Mar;02.May;Þub.75;03.Oca;02.Nis;Þub.88;03.Þub;02.May;Þub.88;03.Þub;02.May;02.Haz;03.Þub;02.May;02.Eyl;03.Þub;02.Nis;35;03.Þub;Þub.86;03.Mar;Mar.22;02.Tem;Þub.47;33;Þub.22;02.Mar;Oca.76;Oca.72;20;0;02.Ara;02.Nis;Oca.83;Oca.76
1;E0;25.10.2009;Man City;Fulham;2;2;D;0;0;D;20;11;7;5;11;12;14;2;0;2;0;0;Oca.44;04.Þub;8;Oca.45;4;Tem.25;Oca.45;4;07.May;01.Nis;04.Mar;07.May;01.Nis;04.May;8;01.Nis;4;07.May;Oca.44;4;8;Oca.44;04.Oca;8;Oca.44;Mar.75;7;Oca.44;4;8;35;Oca.51;Oca.45;04.May;04.May;Aðu.51;Tem.63;32;Oca.97;Oca.85;Oca.95;Oca.89;22;-1;Oca.95;Oca.91;2;Oca.95
1;E0;25.10.2009;West Ham;Arsenal;2;2;D;0;2;A;15;15;9;10;17;15;6;8;3;2;1;0;7;04.Þub;01.May;07.May;4;01.May;Haz.75;03.Aðu;01.May;7;4;Oca.45;7;4;01.May;6;Mar.75;01.May;7;4;01.May;7;4;01.May;7;03.Aðu;Oca.44;7;03.Eyl;01.May;35;Tem.97;Haz.99;Nis.33;Mar.96;Oca.55;Oca.49;32;Oca.75;Oca.67;Þub.36;02.Ara;21;1;02.Oca;02.Oca;Oca.91;Oca.86
1;E0;31.10.2009;Arsenal;Tottenham;3;0;H;2;0;H;18;7;12;5;10;10;6;2;1;1;0;0;Oca.57;4;6;01.May;4;6;Oca.57;4;May.25;01.Haz;03.Haz;05.Haz;Oca.62;Mar.75;05.May;Oca.55;03.Haz;05.May;Oca.57;03.Aðu;6;Oca.62;Mar.75;05.May;Oca.57;Mar.75;05.May;Oca.57;Mar.75;05.May;40;Oca.62;Oca.57;04.Nis;Mar.84;Haz.25;May.84;36;01.Haz;Oca.55;Þub.57;Þub.33;25;0;Oca.22;Oca.19;Nis.55;Nis.22
1;E0;31.10.2009;Bolton;Chelsea;0;4;A;0;1;A;15;27;6;17;9;7;8;10;1;1;1;0;9;Nis.33;01.Nis;Tem.75;04.Þub;01.Nis;07.May;4;Oca.44;7;4;Oca.45;8;4;Oca.44;07.May;4;01.Nis;08.May;Nis.33;01.Nis;7;Nis.33;Oca.44;8;Mar.75;Oca.44;7;4;Oca.44;40;Eyl.54;07.Eyl;Nis.62;Nis.15;Oca.47;Oca.43;36;Oca.82;Oca.75;02.Kas;Oca.99;24;0;Haz.63;May.67;Oca.14;01.Ara
1;E0;31.10.2009;Burnley;Hull;2;0;H;1;0;H;11;8;5;6;12;13;8;1;1;4;0;1;Oca.91;03.Nis;04.Þub;01.Eyl;03.Mar;Mar.95;01.Eyl;03.Mar;4;01.Eyl;03.Mar;03.Eyl;Oca.83;03.May;Nis.33;Oca.91;03.Mar;03.Haz;Oca.91;03.Nis;4;2;03.Þub;4;Oca.91;03.Mar;03.Aðu;Oca.95;03.Mar;Mar.75;40;2;Oca.92;03.May;Mar.32;Nis.68;04.Haz;36;02.Nis;Oca.91;01.Eyl;Oca.82;24;0;Oca.44;Oca.39;Þub.98;Þub.78
1;E0;31.10.2009;Everton;Aston Villa;1;1;D;1;0;H;9;13;4;8;15;16;3;4;1;3;1;1;02.May;Mar.25;Þub.88;02.Nis;Mar.25;02.Aðu;02.May;03.Þub;Þub.75;02.Nis;03.Mar;02.Aðu;Þub.62;03.Mar;Þub.62;Þub.38;03.Þub;02.Tem;02.Nis;03.Mar;02.Eyl;02.May;03.Nis;Þub.75;02.May;Mar.25;02.Tem;02.Nis;Mar.25;Þub.75;40;Þub.67;Þub.49;03.Nis;Mar.24;Þub.95;Þub.79;36;02.Haz;Oca.95;Oca.87;01.Aðu;23;0;Oca.88;Oca.78;02.Ara;02.Oca
1;E0;31.10.2009;Fulham;Liverpool;3;1;H;1;1;D;10;6;6;3;10;13;2;2;1;0;0;2;04.Þub;03.Nis;Oca.91;04.Oca;Mar.35;Oca.85;4;03.Mar;01.Eyl;03.Eyl;03.Mar;01.Eyl;Nis.33;03.May;Oca.83;Mar.75;03.Nis;Oca.85;Nis.33;03.Nis;Oca.85;4;03.Nis;Oca.91;Nis.33;Mar.25;Oca.83;04.Þub;03.Nis;01.Aðu;40;04.Nis;04.Ara;03.May;Mar.37;02.Oca;Oca.88;36;02.Eyl;Oca.97;Oca.86;Oca.78;24;0;Mar.25;Þub.97;Oca.46;Oca.36
1;E0;31.10.2009;Man United;Blackburn;2;0;H;0;0;D;20;2;11;1;10;21;7;2;0;2;0;0;Oca.17;7;19;Oca.15;7;14;Oca.17;7;12;Oca.17;6;15;Oca.17;7;15;Oca.15;06.May;13;Oca.17;06.May;19;Oca.15;7;19;Oca.17;6;17;Oca.17;6;17;39;01.Þub;Oca.17;Tem.58;Haz.57;23;16.81;36;01.Haz;Oca.54;Þub.55;Þub.34;21;-2;Oca.97;Oca.93;2;Oca.94
1;E0;31.10.2009;Portsmouth;Wigan;4;0;H;2;0;H;21;8;11;3;11;10;7;4;0;1;0;0;Þub.38;03.Mar;3;02.Nis;03.Mar;Þub.75;02.Nis;Mar.25;Þub.85;02.Mar;03.Mar;02.Eyl;Þub.38;03.Nis;Þub.88;02.Mar;Mar.25;02.Aðu;Þub.38;03.Mar;02.Eyl;02.Nis;03.Nis;Þub.88;02.Nis;Mar.25;02.Aðu;02.Nis;Mar.25;Þub.75;40;02.May;Þub.37;03.Nis;Mar.27;Mar.21;Þub.93;36;02.Ara;02.Mar;01.Aðu;Oca.72;24;0;01.Aðu;Oca.73;Þub.19;02.Haz
1;E0;31.10.2009;Stoke;Wolves;2;2;D;2;0;H;10;11;5;7;13;15;4;3;0;3;0;0;Oca.91;03.Nis;04.Þub;01.Eyl;Mar.25;4;Oca.95;Mar.35;Mar.75;01.Eyl;03.Nis;03.Tem;Oca.83;03.May;Nis.33;01.Eyl;03.Nis;03.Haz;Oca.91;03.Nis;4;Oca.91;03.Nis;4;Oca.85;03.Nis;4;01.Aðu;03.Nis;04.Þub;40;Oca.95;01.Eyl;03.Haz;Mar.36;Nis.43;04.Haz;36;Þub.19;02.May;Oca.77;Oca.71;24;0;Oca.44;Oca.37;Mar.25;02.Eyl
1;E0;31.10.2009;Sunderland;West Ham;2;2;D;1;2;A;17;15;7;9;12;16;7;3;3;3;1;1;2;03.Mar;4;01.Eyl;03.Nis;03.Aðu;Oca.95;Mar.35;Mar.75;01.Eyl;03.Mar;03.Eyl;Oca.91;03.Nis;4;Oca.91;03.Nis;03.May;Oca.95;03.Mar;4;Oca.91;03.Nis;4;Oca.91;03.Nis;Mar.75;01.Aðu;03.Nis;04.Þub;40;02.Eyl;Oca.95;Mar.41;Mar.33;04.Þub;Mar.91;36;02.Þub;01.Eyl;Oca.94;Oca.84;24;0;Oca.46;Oca.41;3;Þub.74
1;E0;01.11.2009;Birmingham;Man City;0;0;D;0;0;D;7;14;4;6;9;8;4;8;3;1;1;0;Nis.33;03.Haz;Oca.83;Nis.25;03.Haz;Oca.75;4;03.Haz;Oca.83;03.Tem;03.Nis;01.Eyl;04.May;03.May;01.Aðu;Mar.85;03.Mar;Oca.85;Nis.33;03.May;Oca.83;4;03.May;Oca.91;Nis.33;03.Nis;Oca.73;4;Mar.25;Oca.91;39;04.Haz;Nis.28;Mar.76;Mar.44;Oca.91;Oca.83;35;02.Aðu;Oca.98;Oca.88;Oca.77;24;0;Mar.25;3;Oca.38;Oca.35
1;E0;04.11.2009;West Ham;Aston Villa;2;1;H;1;0;H;14;13;7;10;11;12;6;14;2;4;0;1;Þub.75;03.Mar;Þub.63;Þub.75;03.Þub;Þub.45;Þub.75;03.Þub;02.May;02.Tem;03.Þub;02.May;Þub.88;03.Mar;02.Nis;02.Tem;03.Þub;02.Nis;Þub.62;03.Mar;Þub.62;Þub.75;Mar.25;02.May;02.Haz;03.Þub;02.Haz;02.Aðu;03.Þub;02.May;40;Þub.88;Þub.74;03.Nis;Mar.24;Þub.73;Þub.52;32;02.Þub;01.Eyl;Oca.91;Oca.84;23;0;02.May;Oca.95;Oca.97;Oca.84
1;E0;07.11.2009;Aston Villa;Bolton;5;1;H;2;1;H;19;13;13;9;17;16;8;1;1;4;0;0;01.Aðu;03.May;Nis.75;01.Tem;03.Haz;04.Haz;01.Aðu;03.May;04.Þub;Oca.75;03.May;04.Haz;Oca.73;03.May;5;Oca.65;03.May;Nis.75;Oca.73;03.May;5;Oca.73;03.May;5;01.Aðu;03.Nis;Nis.33;Oca.67;03.May;5;37;Oca.87;Oca.77;Mar.63;Mar.46;5;Nis.65;32;02.Mar;Oca.89;Oca.93;Oca.84;22;0;Oca.35;01.Mar;03.May;Mar.27
1;E0;07.11.2009;Blackburn;Portsmouth;3;1;H;0;1;A;10;9;6;3;12;18;8;5;3;3;0;0;02.Oca;03.Nis;03.Haz;02.May;03.Þub;Mar.55;02.Oca;Mar.25;03.Nis;2;03.Mar;03.Haz;2;03.Nis;Mar.75;2;Mar.25;03.Nis;02.May;03.Mar;03.Haz;02.Þub;Mar.25;Mar.25;2;03.Mar;03.May;02.May;03.Þub;03.May;36;02.Þub;02.Eyl;Mar.47;Mar.28;Mar.75;Mar.49;32;02.Nis;Oca.89;Oca.92;Oca.84;22;0;Oca.54;Oca.49;Þub.63;Þub.48
1;E0;07.11.2009;Man City;Burnley;3;3;D;1;2;A;13;6;8;4;10;11;8;3;1;3;0;0;Oca.33;Nis.75;11;Oca.35;04.May;08.May;Oca.33;04.May;09.May;Oca.35;04.Tem;8;Oca.33;5;9;01.Mar;04.May;9;Oca.33;04.Aðu;09.May;Oca.36;04.May;9;01.Mar;04.Haz;10;Oca.33;04.May;9;36;Oca.36;Oca.32;05.Þub;04.Tem;12;Eyl.95;32;01.Haz;Oca.56;Þub.53;Þub.29;20;0;01.Oca;01.Tem;08.May;Tem.57
1;E0;07.11.2009;Tottenham;Sunderland;2;0;H;1;0;H;10;14;8;6;10;19;4;4;1;2;0;0;Oca.57;Mar.75;06.May;Oca.55;03.May;06.May;Oca.57;03.Haz;6;01.Haz;03.Haz;05.Haz;Oca.57;03.Haz;06.May;01.May;Mar.75;6;Oca.53;03.Aðu;06.May;Oca.57;03.Aðu;6;Oca.57;03.Haz;6;Oca.57;Mar.75;05.May;36;Oca.59;Oca.55;Nis.18;Mar.77;7;Haz.31;31;Oca.74;Oca.65;Þub.25;Þub.13;22;0;Oca.25;Oca.18;05.May;04.Nis
1;E0;07.11.2009;Wolves;Arsenal;1;4;A;0;3;A;8;11;6;6;9;15;4;4;2;3;0;0;9;Nis.75;Oca.36;07.May;Nis.25;01.Nis;8;Nis.25;01.Nis;7;04.May;01.Nis;8;04.May;01.Nis;07.May;04.Þub;Oca.36;8;04.Aðu;Oca.36;8;04.May;01.Nis;08.May;Nis.33;Oca.36;8;4;01.Nis;36;Eyl.63;Aðu.34;May.16;Nis.45;01.Nis;Oca.38;32;Oca.67;01.Haz;02.Nis;Þub.21;21;0;7;Haz.34;Oca.13;01.Oca
1;E0;08.11.2009;Chelsea;Man United;1;0;H;0;0;D;12;21;9;10;13;15;0;7;3;3;0;0;2;Mar.25;4;Oca.95;03.Mar;Mar.75;02.May;Mar.25;03.Haz;02.Oca;Mar.15;03.May;02.Oca;03.Þub;03.Haz;2;Mar.25;03.Nis;02.May;Mar.25;Mar.75;2;Mar.25;4;2;Mar.25;03.Haz;2;03.Oca;Mar.75;36;Þub.15;02.Oca;Mar.42;Mar.26;Nis.26;Mar.77;32;Þub.15;02.Þub;01.Aðu;Oca.74;22;0;01.May;Oca.43;02.Aðu;Þub.65
1;E0;08.11.2009;Hull;Stoke;2;1;H;0;1;A;16;7;8;4;12;14;4;2;1;4;0;1;Þub.75;03.Mar;02.Haz;Þub.55;Mar.35;Þub.55;Þub.75;03.Þub;02.May;02.Haz;03.Þub;02.Haz;02.Tem;Mar.25;02.Haz;Þub.55;03.Þub;Þub.55;02.Aðu;03.Mar;02.May;02.Haz;03.Þub;02.Haz;Þub.75;03.Mar;02.Nis;Þub.75;Mar.25;02.Nis;36;03.Oca;Þub.73;Mar.37;Mar.22;Þub.65;Þub.54;32;02.Þub;02.May;Oca.75;01.Tem;20;0;02.Oca;2;01.Eyl;Oca.81
1;E0;08.11.2009;West Ham;Everton;1;2;A;0;1;A;16;9;7;6;12;18;5;4;0;5;0;0;02.Nis;03.Mar;3;02.Mar;Mar.35;Þub.85;02.Nis;Mar.25;Þub.85;02.May;03.Þub;02.Tem;02.Nis;03.Mar;Þub.88;02.Nis;03.Þub;02.Tem;02.Nis;03.Mar;02.Eyl;02.Nis;Mar.25;Þub.75;Þub.38;03.Þub;02.Eyl;02.Nis;Mar.25;Þub.75;36;Þub.56;Þub.44;Mar.35;Mar.23;03.Haz;Þub.84;32;02.Ara;Oca.95;Oca.85;Oca.79;22;0;Oca.83;Oca.76;Þub.13;02.Nis
1;E0;08.11.2009;Wigan;Fulham;1;1;D;1;1;D;19;7;12;3;15;16;10;6;2;1;0;0;Þub.25;03.Þub;03.Nis;02.Þub;03.Mar;03.Oca;02.Mar;Mar.25;3;02.Þub;03.Þub;03.Þub;02.Mar;03.Mar;03.Oca;Þub.25;03.Þub;02.Eyl;Þub.37;Mar.25;3;02.Mar;Mar.25;Þub.88;Þub.25;03.Þub;03.Oca;02.Mar;03.Þub;3;36;02.Nis;Þub.27;Mar.34;Mar.22;Mar.53;Mar.13;32;Þub.24;02.May;Oca.75;Oca.71;22;0;Oca.73;Oca.63;Þub.37;02.Þub
1;E0;09.11.2009;Liverpool;Birmingham;2;2;D;1;2;A;27;5;14;2;7;9;11;1;1;2;0;0;Oca.36;04.May;10;01.Mar;Nis.75;Eyl.55;Oca.35;04.May;08.May;01.Mar;04.Eyl;9;01.Mar;5;11;Oca.28;04.May;10;Oca.33;04.May;10.May;Oca.29;04.May;10;Oca.33;04.May;9;01.Mar;04.May;11;33;Oca.41;Oca.33;5;Nis.61;11;Eyl.89;31;Oca.75;Oca.63;02.Mar;Þub.16;20;0;01.Eyl;01.Tem;9;Tem.38
1;E0;21.11.2009;Birmingham;Fulham;1;0;H;1;0;H;3;12;2;5;7;9;0;7;1;0;0;0;02.May;03.Þub;02.Eyl;02.May;03.Mar;Þub.65;02.Nis;Mar.25;02.Aðu;02.Nis;03.Þub;Þub.85;02.Nis;03.Mar;Þub.88;Þub.35;03.Þub;Þub.75;02.May;03.Þub;Þub.87;02.Nis;03.Mar;Þub.88;02.May;03.Mar;02.Eyl;02.May;03.Þub;Þub.88;37;02.Haz;Þub.46;03.Mar;Mar.22;Mar.14;Þub.87;32;02.Nis;Þub.21;Oca.67;Oca.61;24;0;Oca.79;Oca.73;Þub.19;02.Tem
1;E0;21.11.2009;Burnley;Aston Villa;1;1;D;1;0;H;11;10;6;6;6;12;6;8;0;3;0;0;03.Nis;03.Mar;02.Þub;Mar.15;Mar.35;Þub.15;03.Oca;03.Mar;02.Þub;03.Þub;03.Þub;02.Þub;03.Þub;03.Mar;Þub.25;03.Oca;03.Mar;02.Oca;03.Mar;03.Þub;Þub.25;Mar.25;03.Mar;02.Þub;03.Mar;03.Nis;02.Þub;03.Mar;Mar.25;02.Þub;37;03.Haz;03.Mar;Mar.49;03.Mar;Þub.25;Þub.17;32;Oca.88;Oca.81;02.Eyl;Oca.93;23;0;Þub.61;Þub.37;Oca.58;Oca.54
1;E0;21.11.2009;Chelsea;Wolves;4;0;H;3;0;H;23;4;14;3;4;14;5;6;0;2;0;0;Oca.17;7;19;Oca.15;Haz.75;15;Oca.16;06.May;16;Oca.15;06.May;15;Oca.17;7;15;Oca.14;6;17;Oca.17;06.May;19;Oca.17;06.May;19;Oca.17;7;19;Oca.17;06.May;21;37;Oca.18;Oca.16;Tem.95;06.Tem;26;18.22;32;01.Haz;Oca.49;Þub.63;Þub.47;20;-2;02.May;Oca.98;Oca.92;Oca.89
1;E0;21.11.2009;Hull;West Ham;3;3;D;3;2;H;12;16;8;10;9;17;5;3;0;4;1;0;Þub.88;Mar.25;02.May;02.Tem;03.Mar;Þub.45;02.Aðu;Mar.25;02.Nis;02.Tem;03.Þub;02.May;02.Aðu;03.Mar;02.May;02.Tem;03.Þub;02.Nis;02.Aðu;03.Oca;02.Haz;02.Aðu;Mar.25;02.May;02.Aðu;Mar.25;02.Haz;Þub.75;03.Þub;02.Haz;37;3;Þub.82;Mar.34;Mar.24;02.Haz;Þub.48;32;Þub.15;2;Oca.83;Oca.75;23;0;02.Kas;02.Þub;Oca.84;Oca.77
1;E0;21.11.2009;Liverpool;Man City;2;2;D;0;0;D;10;9;6;6;9;13;7;3;2;0;0;0;Oca.91;03.Nis;04.Þub;01.Eyl;03.May;04.Þub;01.Eyl;03.Mar;4;01.Eyl;03.Mar;03.Eyl;Oca.83;03.Nis;04.May;01.Eyl;03.Nis;03.Haz;Oca.95;03.Mar;4;Oca.95;03.Mar;04.Oca;Oca.91;03.Nis;Nis.33;Oca.91;03.Mar;04.Þub;38;2;Oca.92;Mar.56;Mar.34;04.May;04.Haz;33;Oca.87;01.Aðu;02.Aðu;Oca.95;24;0;Oca.41;Oca.38;3;Þub.85
1;E0;21.11.2009;Man United;Everton;3;0;H;1;0;H;18;11;11;5;4;6;13;4;2;2;0;0;01.Nis;04.May;9;Oca.38;04.Haz;9;01.Nis;04.Þub;8;Oca.35;04.May;08.May;01.Nis;04.May;8;Oca.35;04.Þub;8;01.Nis;04.Þub;9;Oca.36;04.May;9;01.Nis;04.Nis;9;01.Nis;Nis.33;08.May;37;Oca.45;Oca.39;Nis.66;Nis.37;Eki.29;Aðu.56;32;Oca.91;01.Aðu;02.Þub;Oca.94;22;0;01.Kas;01.Oca;07.Oca;06.Nis
1;E0;21.11.2009;Sunderland;Arsenal;1;0;H;0;0;D;5;9;1;3;10;10;2;6;2;1;0;0;6;Mar.75;Oca.62;06.Þub;03.Haz;Oca.55;05.May;03.May;Oca.65;05.Þub;03.Aðu;01.Haz;6;Mar.75;Oca.57;May.25;03.Haz;Oca.57;6;03.Nis;Oca.67;6;03.Haz;Oca.62;6;03.Aðu;Oca.62;05.May;03.Haz;Oca.67;37;06.Þub;May.69;03.Aðu;Mar.65;Oca.71;Oca.62;32;Oca.67;Oca.58;02.May;Þub.26;23;0;Nis.55;Mar.96;01.Mar;Oca.22
1;E0;22.11.2009;Bolton;Blackburn;0;2;A;0;1;A;15;15;8;11;13;12;7;7;3;1;0;0;Þub.25;03.Þub;03.Nis;Þub.15;Mar.25;Mar.25;02.Þub;Mar.25;03.Þub;02.Þub;03.Þub;03.Þub;02.Þub;03.Mar;03.Mar;02.Oca;Mar.25;03.Þub;02.Mar;03.Þub;03.Þub;02.Þub;Mar.25;03.Mar;02.Mar;Mar.25;Mar.25;Þub.25;03.Þub;03.Mar;37;Þub.32;02.Þub;Mar.38;Mar.25;Mar.53;03.Mar;32;02.Mar;Oca.89;Oca.92;Oca.84;23;0;Oca.63;Oca.57;Þub.47;Þub.31
1;E0;22.11.2009;Stoke;Portsmouth;1;0;H;0;0;D;9;14;3;7;15;13;4;4;1;2;0;0;02.Oca;03.Nis;03.May;02.Þub;Mar.35;Mar.35;02.Oca;Mar.25;03.Nis;2;03.Mar;03.Haz;02.Oca;03.Mar;03.May;02.Oca;03.Mar;03.Oca;Þub.15;03.Þub;03.May;2;03.Nis;Mar.75;02.Oca;Mar.25;03.May;02.May;Mar.25;Mar.75;37;Þub.17;02.Oca;Mar.46;Mar.29;Mar.75;Mar.48;32;Þub.21;02.Haz;Oca.74;01.Tem;23;0;Oca.56;01.May;Þub.75;Þub.49
1;E0;22.11.2009;Tottenham;Wigan;9;1;H;1;0;H;28;11;16;5;9;11;10;5;1;0;0;0;Oca.44;Nis.33;8;Oca.45;Mar.85;07.May;Oca.45;4;Tem.25;01.May;03.Eyl;06.May;01.May;4;7;01.Nis;4;Tem.25;Oca.44;4;8;Oca.44;04.Oca;8;01.Nis;Nis.33;07.May;Oca.44;4;8;37;01.May;Oca.46;Nis.45;04.May;08.Eyl;Tem.48;32;Oca.72;Oca.64;Þub.28;Þub.16;23;0;Oca.15;01.Ara;06.May;05.May
1;E0;25.11.2009;Fulham;Blackburn;3;0;H;1;0;H;8;7;4;3;7;13;3;3;0;0;0;0;02.Oca;03.Mar;03.Haz;02.Oca;03.Þub;03.Nis;02.Oca;Mar.25;03.Nis;02.Þub;03.Þub;03.Þub;02.Oca;03.Mar;03.May;Oca.95;03.Mar;03.May;02.Oca;Mar.25;03.Haz;02.May;03.Nis;03.Haz;02.Oca;03.Mar;03.Haz;02.Oca;03.Mar;03.Nis;37;Þub.16;02.Tem;03.Nis;Mar.29;Mar.85;Mar.54;31;02.Eyl;Oca.96;Oca.86;Oca.79;22;0;Oca.51;Oca.49;Þub.72;Þub.54
1;E0;25.11.2009;Hull;Everton;3;2;H;3;0;H;8;5;7;3;18;23;3;4;1;4;0;0;03.May;03.Mar;Þub.15;Mar.35;Mar.35;02.May;03.Nis;Mar.25;02.Oca;03.Oca;03.Mar;02.Þub;03.Þub;03.Mar;02.Þub;03.Þub;03.Mar;02.May;03.Haz;Mar.25;02.Oca;03.Nis;03.Nis;02.Oca;03.May;03.Mar;02.Oca;03.Nis;03.Mar;02.Oca;38;03.Aðu;03.Nis;Mar.46;Mar.29;02.Þub;02.Kas;32;02.Eyl;Oca.96;Oca.85;Oca.79;22;0;Þub.57;Þub.45;Oca.55;Oca.52
1;E0;28.11.2009;Aston Villa;Tottenham;1;1;D;1;0;H;12;23;4;17;10;8;7;9;0;1;0;0;02.May;Mar.25;Þub.88;Þub.35;Mar.35;02.Aðu;Þub.45;Mar.25;Þub.75;02.Haz;03.Þub;02.Haz;Þub.38;03.Nis;Þub.88;Þub.35;03.Mar;02.Tem;02.May;03.Mar;02.Aðu;Þub.38;03.Nis;Þub.88;02.Nis;03.Mar;Þub.75;02.May;Mar.25;Þub.88;37;Þub.55;Þub.42;Mar.45;Mar.28;03.Haz;Þub.86;33;Oca.83;Oca.75;Þub.16;2;24;0;01.Aðu;Oca.74;Þub.18;02.May
1;E0;28.11.2009;Blackburn;Stoke;0;0;D;0;0;D;11;7;4;4;12;11;9;2;1;2;0;0;Oca.91;03.Nis;04.Þub;Oca.85;03.Nis;4;Oca.95;03.Mar;03.Aðu;Oca.95;03.Mar;03.Aðu;Oca.83;03.Nis;04.May;01.Eyl;03.Nis;03.Haz;Oca.91;03.Mar;04.Þub;Oca.91;03.Nis;04.Oca;Oca.85;03.Nis;4;Oca.91;03.Mar;04.Þub;37;Oca.95;01.Eyl;Mar.53;Mar.35;Nis.61;Nis.13;33;Þub.14;2;01.Aðu;Oca.75;24;0;Oca.42;Oca.37;Mar.15;Þub.92
1;E0;28.11.2009;Fulham;Bolton;1;1;D;0;1;A;12;4;7;2;7;21;8;5;1;6;0;0;Oca.91;03.May;04.Þub;01.Eyl;03.Nis;Mar.85;01.Eyl;Mar.25;4;01.Eyl;03.Mar;03.Eyl;Oca.83;03.Nis;04.May;Oca.85;Mar.25;4;Oca.91;03.Nis;4;Oca.83;03.May;Nis.33;01.Aðu;03.Nis;Nis.33;Oca.91;03.Mar;04.Þub;37;2;Oca.88;03.Haz;Mar.37;Nis.62;Nis.18;33;02.Haz;Oca.95;Oca.88;Oca.81;24;0;Oca.44;Oca.37;03.May;Þub.93
1;E0;28.11.2009;Man City;Hull;1;1;D;1;0;H;17;8;7;3;14;12;8;2;1;3;0;0;Oca.29;05.May;11;Oca.25;5;12;Oca.27;5;11;01.Mar;5;9;01.Mar;5;11;Oca.22;05.Þub;11;Oca.25;05.May;12;Oca.25;05.May;13;Oca.25;05.May;11;01.Mar;5;11;37;01.Mar;Oca.27;Haz.13;May.38;13.15;11.Aðu;33;Oca.56;Oca.51;Þub.64;Þub.42;21;-1.75;02.May;02.Oca;Oca.89;Oca.87
